timestamp,gpu_util%,mem_util%,mem_used_mb,mem_total_mb,temp_c
2025-11-23 05:52:13,0  0  733  23034  72
2025-11-23 05:52:18,0  0  733  23034  72
2025-11-23 05:52:23,0  0  733  23034  72
2025-11-23 05:52:28,0  0  733  23034  72
2025-11-23 05:52:33,0  0  733  23034  72
2025-11-23 05:52:38,0  0  733  23034  72
2025-11-23 05:52:43,0  0  733  23034  72
2025-11-23 05:52:48,0  0  733  23034  72
2025-11-23 05:52:53,0  0  733  23034  72
2025-11-23 05:52:58,0  0  733  23034  72
2025-11-23 05:53:03,0  0  733  23034  72
2025-11-23 05:53:08,0  0  733  23034  72
2025-11-23 05:53:13,0  0  733  23034  72
2025-11-23 05:53:18,0  0  733  23034  72
2025-11-23 05:53:23,0  0  733  23034  72
2025-11-23 05:53:28,0  0  733  23034  72
2025-11-23 05:53:33,0  0  733  23034  72
2025-11-23 05:53:38,0  0  733  23034  72
2025-11-23 05:53:43,0  0  733  23034  72
2025-11-23 05:53:48,0  0  733  23034  72
2025-11-23 05:53:53,0  0  733  23034  72
2025-11-23 05:53:58,0  0  733  23034  72
2025-11-23 05:54:03,0  0  733  23034  72
2025-11-23 05:54:08,0  0  733  23034  72
2025-11-23 05:54:13,0  0  733  23034  72
2025-11-23 05:54:18,0  0  733  23034  72
2025-11-23 05:54:23,0  0  733  23034  72
2025-11-23 05:54:28,0  0  733  23034  72
2025-11-23 05:54:33,0  0  733  23034  72
2025-11-23 05:54:38,0  0  733  23034  72
2025-11-23 05:54:43,0  0  733  23034  72
2025-11-23 05:54:48,0  0  733  23034  72
2025-11-23 05:54:53,0  0  733  23034  72
2025-11-23 05:54:58,0  0  733  23034  72
2025-11-23 05:55:03,0  0  733  23034  72
2025-11-23 05:55:08,0  0  733  23034  72
2025-11-23 05:55:13,0  0  733  23034  72
2025-11-23 05:55:18,0  0  733  23034  72
2025-11-23 05:55:23,0  0  733  23034  72
2025-11-23 05:55:28,0  0  733  23034  72
2025-11-23 05:55:33,0  0  733  23034  72
2025-11-23 05:55:39,0  0  733  23034  72
2025-11-23 05:55:44,0  0  733  23034  72
2025-11-23 05:55:49,0  0  733  23034  72
2025-11-23 05:55:54,0  0  733  23034  72
2025-11-23 05:55:59,0  0  733  23034  72
2025-11-23 05:56:04,0  0  733  23034  72
2025-11-23 05:56:09,0  0  733  23034  72
2025-11-23 05:56:14,0  0  733  23034  72
2025-11-23 05:56:19,0  0  733  23034  72
2025-11-23 05:56:24,0  0  733  23034  72
2025-11-23 05:56:29,0  0  733  23034  72
2025-11-23 05:56:34,0  0  733  23034  72
2025-11-23 05:56:39,0  0  733  23034  72
2025-11-23 05:56:44,0  0  733  23034  72
2025-11-23 05:56:49,0  0  733  23034  72
2025-11-23 05:56:54,0  0  733  23034  72
2025-11-23 05:56:59,0  0  733  23034  72
2025-11-23 05:57:04,0  0  733  23034  72
2025-11-23 05:57:09,0  0  733  23034  72
2025-11-23 05:57:14,0  0  733  23034  72
2025-11-23 05:57:19,0  0  733  23034  72
2025-11-23 05:57:24,0  0  733  23034  72
2025-11-23 05:57:29,0  0  733  23034  72
2025-11-23 05:57:34,0  0  733  23034  72
2025-11-23 05:57:39,0  0  733  23034  72
2025-11-23 05:57:44,0  0  733  23034  72
2025-11-23 05:57:49,0  0  733  23034  72
2025-11-23 05:57:54,0  0  733  23034  72
2025-11-23 05:57:59,0  0  733  23034  72
2025-11-23 05:58:04,0  0  733  23034  72
2025-11-23 05:58:09,0  0  733  23034  72
2025-11-23 05:58:14,0  0  733  23034  72
2025-11-23 05:58:19,0  0  733  23034  72
2025-11-23 05:58:24,0  0  733  23034  72
2025-11-23 05:58:29,0  0  733  23034  72
2025-11-23 05:58:34,0  0  733  23034  72
2025-11-23 05:58:39,0  0  733  23034  72
2025-11-23 05:58:44,0  0  733  23034  72
2025-11-23 05:58:49,0  0  733  23034  72
2025-11-23 05:58:54,0  0  733  23034  72
2025-11-23 05:58:59,0  0  733  23034  72
2025-11-23 05:59:04,0  0  733  23034  72
2025-11-23 05:59:09,0  0  733  23034  72
2025-11-23 05:59:14,0  0  733  23034  72
2025-11-23 05:59:19,0  0  733  23034  72
2025-11-23 05:59:25,0  0  733  23034  72
2025-11-23 05:59:30,0  0  733  23034  72
2025-11-23 05:59:35,0  0  733  23034  72
2025-11-23 05:59:40,0  0  733  23034  72
2025-11-23 05:59:45,0  0  733  23034  72
2025-11-23 05:59:50,0  0  733  23034  72
2025-11-23 05:59:55,0  0  733  23034  72
2025-11-23 06:00:00,0  0  733  23034  72
2025-11-23 06:00:05,0  0  733  23034  72
2025-11-23 06:00:10,0  0  733  23034  72
2025-11-23 06:00:15,0  0  733  23034  72
2025-11-23 06:00:20,0  0  733  23034  72
2025-11-23 06:00:25,0  0  733  23034  72
2025-11-23 06:00:30,0  0  733  23034  72
2025-11-23 06:00:35,0  0  733  23034  72
2025-11-23 06:00:40,0  0  733  23034  72
2025-11-23 06:00:45,0  0  733  23034  72
2025-11-23 06:00:50,0  0  733  23034  72
2025-11-23 06:00:55,0  0  733  23034  72
2025-11-23 06:01:00,0  0  733  23034  72
2025-11-23 06:01:05,0  0  733  23034  72
2025-11-23 06:01:10,0  0  733  23034  72
2025-11-23 06:01:15,0  0  733  23034  72
2025-11-23 06:01:20,0  0  733  23034  72
2025-11-23 06:01:25,0  0  733  23034  72
2025-11-23 06:01:30,0  0  733  23034  72
2025-11-23 06:01:35,0  0  733  23034  72
2025-11-23 06:01:40,0  0  733  23034  72
2025-11-23 06:01:45,0  0  733  23034  72
2025-11-23 06:01:50,0  0  733  23034  72
2025-11-23 06:01:55,0  0  733  23034  72
2025-11-23 06:02:00,0  0  733  23034  72
2025-11-23 06:02:05,0  0  733  23034  72
2025-11-23 06:02:10,0  0  733  23034  72
2025-11-23 06:02:15,0  0  733  23034  72
2025-11-23 06:02:20,0  0  733  23034  72
2025-11-23 06:02:25,0  0  733  23034  72
2025-11-23 06:02:30,0  0  733  23034  72
2025-11-23 06:02:35,0  0  733  23034  72
2025-11-23 06:02:40,0  0  733  23034  72
2025-11-23 06:02:45,0  0  733  23034  72
2025-11-23 06:02:50,0  0  733  23034  72
2025-11-23 06:02:55,0  0  733  23034  72
2025-11-23 06:03:00,0  0  733  23034  72
2025-11-23 06:03:06,0  0  733  23034  72
2025-11-23 06:03:11,0  0  733  23034  72
2025-11-23 06:03:16,0  0  733  23034  72
2025-11-23 06:03:21,0  0  733  23034  72
2025-11-23 06:03:26,0  0  733  23034  72
2025-11-23 06:03:31,0  0  733  23034  72
2025-11-23 06:03:36,0  0  733  23034  72
2025-11-23 06:03:41,0  0  733  23034  72
2025-11-23 06:03:46,0  0  733  23034  72
2025-11-23 06:03:51,0  0  733  23034  72
2025-11-23 06:03:56,0  0  733  23034  72
2025-11-23 06:04:01,0  0  733  23034  72
2025-11-23 06:04:06,0  0  733  23034  72
2025-11-23 06:04:11,0  0  733  23034  72
2025-11-23 06:04:16,0  0  733  23034  72
2025-11-23 06:04:21,0  0  733  23034  72
2025-11-23 06:04:26,0  0  733  23034  72
2025-11-23 06:04:31,0  0  733  23034  72
2025-11-23 06:04:36,0  0  733  23034  72
2025-11-23 06:04:41,0  0  733  23034  72
2025-11-23 06:04:46,0  0  733  23034  72
2025-11-23 06:04:51,0  0  733  23034  72
2025-11-23 06:04:56,0  0  733  23034  72
2025-11-23 06:05:01,0  0  733  23034  72
2025-11-23 06:05:06,0  0  733  23034  72
2025-11-23 06:05:11,0  0  733  23034  72
2025-11-23 06:05:16,0  0  733  23034  72
2025-11-23 06:05:21,0  0  733  23034  72
2025-11-23 06:05:26,0  0  733  23034  72
2025-11-23 06:05:31,0  0  733  23034  72
2025-11-23 06:05:36,0  0  733  23034  72
2025-11-23 06:05:41,0  0  733  23034  72
2025-11-23 06:05:46,0  0  733  23034  72
2025-11-23 06:05:51,0  0  733  23034  72
2025-11-23 06:05:56,0  0  733  23034  72
2025-11-23 06:06:01,0  0  733  23034  72
2025-11-23 06:06:06,0  0  733  23034  72
2025-11-23 06:06:11,0  0  733  23034  72
2025-11-23 06:06:16,0  0  733  23034  72
2025-11-23 06:06:21,0  0  733  23034  72
2025-11-23 06:06:26,0  0  733  23034  72
2025-11-23 06:06:31,0  0  733  23034  72
2025-11-23 06:06:36,0  0  733  23034  72
2025-11-23 06:06:41,0  0  733  23034  72
2025-11-23 06:06:46,0  0  733  23034  72
2025-11-23 06:06:52,0  0  733  23034  72
2025-11-23 06:06:57,0  0  733  23034  72
2025-11-23 06:07:02,0  0  733  23034  72
2025-11-23 06:07:07,0  0  733  23034  72
2025-11-23 06:07:12,0  0  733  23034  72
2025-11-23 06:07:17,0  0  733  23034  72
2025-11-23 06:07:22,0  0  733  23034  72
2025-11-23 06:07:27,0  0  733  23034  72
2025-11-23 06:07:32,0  0  733  23034  72
2025-11-23 06:07:37,0  0  733  23034  72
2025-11-23 06:07:42,0  0  733  23034  72
2025-11-23 06:07:47,0  0  733  23034  72
2025-11-23 06:07:52,0  0  733  23034  72
2025-11-23 06:07:57,0  0  733  23034  72
2025-11-23 06:08:02,0  0  733  23034  72
2025-11-23 06:08:07,0  0  733  23034  72
2025-11-23 06:08:12,0  0  733  23034  72
2025-11-23 06:08:17,0  0  733  23034  72
2025-11-23 06:08:22,0  0  733  23034  72
2025-11-23 06:08:27,0  0  733  23034  72
2025-11-23 06:08:32,0  0  733  23034  72
2025-11-23 06:08:37,0  0  733  23034  72
2025-11-23 06:08:42,0  0  733  23034  72
2025-11-23 06:08:47,0  0  733  23034  72
2025-11-23 06:08:52,0  0  733  23034  72
2025-11-23 06:08:57,0  0  733  23034  72
2025-11-23 06:09:02,0  0  733  23034  72
2025-11-23 06:09:07,0  0  733  23034  72
2025-11-23 06:09:12,0  0  733  23034  72
2025-11-23 06:09:17,0  0  733  23034  72
2025-11-23 06:09:22,0  0  733  23034  72
2025-11-23 06:09:27,0  0  733  23034  72
2025-11-23 06:09:32,0  0  733  23034  72
2025-11-23 06:09:37,0  0  733  23034  72
2025-11-23 06:09:42,0  0  733  23034  72
2025-11-23 06:09:47,0  0  733  23034  72
2025-11-23 06:09:52,0  0  733  23034  72
2025-11-23 06:09:57,0  0  733  23034  72
2025-11-23 06:10:02,0  0  733  23034  72
2025-11-23 06:10:07,0  0  733  23034  72
2025-11-23 06:10:12,0  0  733  23034  72
2025-11-23 06:10:17,0  0  733  23034  72
2025-11-23 06:10:22,0  0  733  23034  72
2025-11-23 06:10:27,0  0  733  23034  72
2025-11-23 06:10:33,0  0  733  23034  72
2025-11-23 06:10:38,0  0  733  23034  72
2025-11-23 06:10:43,0  0  733  23034  72
2025-11-23 06:10:48,0  0  733  23034  72
2025-11-23 06:10:53,0  0  733  23034  72
2025-11-23 06:10:58,0  0  733  23034  72
2025-11-23 06:11:03,0  0  733  23034  72
2025-11-23 06:11:08,0  0  733  23034  72
2025-11-23 06:11:13,0  0  733  23034  72
2025-11-23 06:11:18,0  0  733  23034  72
2025-11-23 06:11:23,0  0  733  23034  72
2025-11-23 06:11:28,0  0  733  23034  72
2025-11-23 06:11:33,0  0  733  23034  72
2025-11-23 06:11:38,0  0  733  23034  72
2025-11-23 06:11:43,0  0  733  23034  72
2025-11-23 06:11:48,0  0  733  23034  72
2025-11-23 06:11:53,0  0  733  23034  72
2025-11-23 06:11:58,0  0  733  23034  72
2025-11-23 06:12:03,0  0  733  23034  72
2025-11-23 06:12:08,0  0  733  23034  72
2025-11-23 06:12:13,0  0  733  23034  72
2025-11-23 06:12:18,0  0  733  23034  72
2025-11-23 06:12:23,0  0  733  23034  72
2025-11-23 06:12:28,0  0  733  23034  72
2025-11-23 06:12:33,0  0  733  23034  72
2025-11-23 06:12:38,0  0  733  23034  72
2025-11-23 06:12:43,0  0  733  23034  72
2025-11-23 06:12:48,0  0  733  23034  72
2025-11-23 06:12:53,0  0  733  23034  72
2025-11-23 06:12:58,0  0  733  23034  72
2025-11-23 06:13:03,0  0  733  23034  72
2025-11-23 06:13:08,0  0  733  23034  72
2025-11-23 06:13:13,0  0  733  23034  72
2025-11-23 06:13:18,0  0  733  23034  72
2025-11-23 06:13:23,0  0  733  23034  72
2025-11-23 06:13:28,0  0  733  23034  72
2025-11-23 06:13:33,0  0  733  23034  72
2025-11-23 06:13:38,0  0  733  23034  72
2025-11-23 06:13:43,0  0  733  23034  72
2025-11-23 06:13:48,0  0  733  23034  72
2025-11-23 06:13:53,0  0  733  23034  72
2025-11-23 06:13:58,0  0  733  23034  72
2025-11-23 06:14:03,0  0  733  23034  72
2025-11-23 06:14:08,0  0  733  23034  72
2025-11-23 06:14:14,0  0  733  23034  72
2025-11-23 06:14:19,0  0  733  23034  72
2025-11-23 06:14:24,0  0  733  23034  72
2025-11-23 06:14:29,0  0  733  23034  72
2025-11-23 06:14:34,0  0  733  23034  72
2025-11-23 06:14:39,0  0  733  23034  72
2025-11-23 06:14:44,0  0  733  23034  72
2025-11-23 06:14:49,0  0  733  23034  72
2025-11-23 06:14:54,0  0  733  23034  72
2025-11-23 06:14:59,0  0  733  23034  72
2025-11-23 06:15:04,0  0  733  23034  72
2025-11-23 06:15:09,0  0  733  23034  72
2025-11-23 06:15:14,0  0  733  23034  72
2025-11-23 06:15:19,0  0  733  23034  72
2025-11-23 06:15:24,0  0  733  23034  72
2025-11-23 06:15:29,0  0  733  23034  72
2025-11-23 06:15:34,0  0  733  23034  72
2025-11-23 06:15:39,0  0  733  23034  72
2025-11-23 06:15:44,0  0  733  23034  72
2025-11-23 06:15:49,0  0  733  23034  72
2025-11-23 06:15:54,0  0  733  23034  72
2025-11-23 06:15:59,0  0  733  23034  72
2025-11-23 06:16:04,0  0  733  23034  72
2025-11-23 06:16:09,0  0  733  23034  72
2025-11-23 06:16:14,0  0  733  23034  72
2025-11-23 06:16:19,0  0  733  23034  72
2025-11-23 06:16:24,0  0  733  23034  72
2025-11-23 06:16:29,0  0  733  23034  72
2025-11-23 06:16:34,0  0  733  23034  72
2025-11-23 06:16:39,0  0  733  23034  72
2025-11-23 06:16:44,0  0  733  23034  72
2025-11-23 06:16:49,0  0  733  23034  72
2025-11-23 06:16:54,0  0  733  23034  72
2025-11-23 06:16:59,0  0  733  23034  72
2025-11-23 06:17:04,0  0  733  23034  72
2025-11-23 06:17:09,0  0  733  23034  72
2025-11-23 06:17:14,0  0  733  23034  72
2025-11-23 06:17:19,0  0  733  23034  72
2025-11-23 06:17:24,0  0  733  23034  72
2025-11-23 06:17:29,0  0  733  23034  72
2025-11-23 06:17:34,0  0  733  23034  72
2025-11-23 06:17:39,0  0  733  23034  72
2025-11-23 06:17:44,0  0  733  23034  72
2025-11-23 06:17:49,0  0  733  23034  72
2025-11-23 06:17:54,0  0  733  23034  72
2025-11-23 06:18:00,0  0  733  23034  72
2025-11-23 06:18:05,0  0  733  23034  72
2025-11-23 06:18:10,0  0  733  23034  72
2025-11-23 06:18:15,0  0  733  23034  72
2025-11-23 06:18:20,0  0  733  23034  72
2025-11-23 06:18:25,0  0  733  23034  72
2025-11-23 06:18:30,0  0  733  23034  72
2025-11-23 06:18:35,0  0  733  23034  72
2025-11-23 06:18:40,0  0  733  23034  72
2025-11-23 06:18:45,0  0  733  23034  72
2025-11-23 06:18:50,0  0  733  23034  72
2025-11-23 06:18:55,0  0  733  23034  72
2025-11-23 06:19:00,0  0  733  23034  72
2025-11-23 06:19:05,0  0  733  23034  72
2025-11-23 06:19:10,0  0  733  23034  72
2025-11-23 06:19:15,0  0  733  23034  72
2025-11-23 06:19:20,0  0  733  23034  72
2025-11-23 06:19:25,0  0  733  23034  72
2025-11-23 06:19:30,0  0  733  23034  72
2025-11-23 06:19:35,0  0  733  23034  72
2025-11-23 06:19:40,0  0  733  23034  72
2025-11-23 06:19:45,0  0  733  23034  72
2025-11-23 06:19:50,0  0  733  23034  72
2025-11-23 06:19:55,0  0  733  23034  72
2025-11-23 06:20:00,0  0  733  23034  72
2025-11-23 06:20:05,0  0  733  23034  72
2025-11-23 06:20:10,0  0  733  23034  72
2025-11-23 06:20:15,0  0  733  23034  72
2025-11-23 06:20:20,0  0  733  23034  72
2025-11-23 06:20:25,0  0  733  23034  72
2025-11-23 06:20:30,0  0  733  23034  72
2025-11-23 06:20:35,0  0  733  23034  72
2025-11-23 06:20:40,0  0  733  23034  72
2025-11-23 06:20:45,0  0  733  23034  72
2025-11-23 06:20:50,0  0  733  23034  72
2025-11-23 06:20:55,0  0  733  23034  72
2025-11-23 06:21:00,0  0  733  23034  72
2025-11-23 06:21:05,0  0  733  23034  72
2025-11-23 06:21:10,0  0  733  23034  72
2025-11-23 06:21:15,0  0  733  23034  72
2025-11-23 06:21:20,0  0  733  23034  72
2025-11-23 06:21:25,0  0  733  23034  72
2025-11-23 06:21:30,0  0  733  23034  72
2025-11-23 06:21:35,0  0  733  23034  72
2025-11-23 06:21:41,0  0  733  23034  72
2025-11-23 06:21:46,0  0  733  23034  72
2025-11-23 06:21:51,0  0  733  23034  72
2025-11-23 06:21:56,0  0  733  23034  72
2025-11-23 06:22:01,0  0  733  23034  72
2025-11-23 06:22:06,0  0  733  23034  72
2025-11-23 06:22:11,0  0  733  23034  72
2025-11-23 06:22:16,0  0  733  23034  72
2025-11-23 06:22:21,0  0  733  23034  72
2025-11-23 06:22:26,0  0  733  23034  72
2025-11-23 06:22:31,0  0  733  23034  72
2025-11-23 06:22:36,0  0  733  23034  72
2025-11-23 06:22:41,0  0  733  23034  72
2025-11-23 06:22:46,0  0  733  23034  72
2025-11-23 06:22:51,0  0  733  23034  72
2025-11-23 06:22:56,0  0  733  23034  72
2025-11-23 06:23:01,0  0  733  23034  72
2025-11-23 06:23:06,0  0  733  23034  72
2025-11-23 06:23:11,0  0  733  23034  72
2025-11-23 06:23:16,0  0  733  23034  72
2025-11-23 06:23:21,0  0  733  23034  72
2025-11-23 06:23:26,0  0  733  23034  72
2025-11-23 06:23:31,0  0  733  23034  72
2025-11-23 06:23:36,0  0  733  23034  72
2025-11-23 06:23:41,0  0  733  23034  72
2025-11-23 06:23:46,0  0  733  23034  72
2025-11-23 06:23:51,0  0  733  23034  72
2025-11-23 06:23:56,0  0  733  23034  72
2025-11-23 06:24:01,0  0  733  23034  72
2025-11-23 06:24:06,0  0  733  23034  72
2025-11-23 06:24:11,0  0  733  23034  72
2025-11-23 06:24:16,0  0  733  23034  72
2025-11-23 06:24:21,0  0  733  23034  72
2025-11-23 06:24:26,0  0  733  23034  72
2025-11-23 06:24:31,0  0  733  23034  72
2025-11-23 06:24:36,0  0  733  23034  72
2025-11-23 06:24:41,0  0  733  23034  72
2025-11-23 06:24:46,0  0  733  23034  72
2025-11-23 06:24:51,0  0  733  23034  72
2025-11-23 06:24:56,0  0  733  23034  72
2025-11-23 06:25:01,0  0  733  23034  72
2025-11-23 06:25:06,0  0  733  23034  72
2025-11-23 06:25:11,0  0  733  23034  72
2025-11-23 06:25:16,0  0  733  23034  72
2025-11-23 06:25:21,0  0  733  23034  72
2025-11-23 06:25:27,0  0  733  23034  72
2025-11-23 06:25:32,0  0  733  23034  72
2025-11-23 06:25:37,0  0  733  23034  72
2025-11-23 06:25:42,0  0  733  23034  72
2025-11-23 06:25:47,0  0  733  23034  72
2025-11-23 06:25:52,0  0  733  23034  72
2025-11-23 06:25:57,0  0  733  23034  72
2025-11-23 06:26:02,0  0  733  23034  72
2025-11-23 06:26:07,0  0  733  23034  72
2025-11-23 06:26:12,0  0  733  23034  72
2025-11-23 06:26:17,0  0  733  23034  72
2025-11-23 06:26:22,0  0  733  23034  72
2025-11-23 06:26:27,0  0  733  23034  72
2025-11-23 06:26:32,0  0  733  23034  72
2025-11-23 06:26:37,0  0  733  23034  72
2025-11-23 06:26:42,0  0  733  23034  72
2025-11-23 06:26:47,0  0  733  23034  72
2025-11-23 06:26:52,0  0  733  23034  72
2025-11-23 06:26:57,0  0  733  23034  72
2025-11-23 06:27:02,0  0  733  23034  72
2025-11-23 06:27:07,0  0  733  23034  72
2025-11-23 06:27:12,0  0  733  23034  72
2025-11-23 06:27:17,0  0  733  23034  72
2025-11-23 06:27:22,0  0  733  23034  72
2025-11-23 06:27:27,0  0  733  23034  72
2025-11-23 06:27:32,0  0  733  23034  72
2025-11-23 06:27:37,0  0  733  23034  72
2025-11-23 06:27:42,0  0  733  23034  72
2025-11-23 06:27:47,0  0  733  23034  72
2025-11-23 06:27:52,0  0  733  23034  72
2025-11-23 06:27:57,0  0  733  23034  72
2025-11-23 06:28:02,0  0  733  23034  72
2025-11-23 06:28:07,0  0  733  23034  72
2025-11-23 06:28:12,0  0  733  23034  72
2025-11-23 06:28:17,0  0  733  23034  72
2025-11-23 06:28:22,0  0  733  23034  72
2025-11-23 06:28:27,0  0  733  23034  72
2025-11-23 06:28:32,0  0  733  23034  72
2025-11-23 06:28:37,0  0  733  23034  72
2025-11-23 06:28:42,0  0  733  23034  72
2025-11-23 06:28:47,0  0  733  23034  72
2025-11-23 06:28:52,0  0  733  23034  72
2025-11-23 06:28:57,0  0  733  23034  72
2025-11-23 06:29:02,0  0  733  23034  72
2025-11-23 06:29:08,0  0  733  23034  72
2025-11-23 06:29:13,0  0  733  23034  72
2025-11-23 06:29:18,0  0  733  23034  72
2025-11-23 06:29:23,0  0  733  23034  72
2025-11-23 06:29:28,0  0  733  23034  72
2025-11-23 06:29:33,0  0  733  23034  72
2025-11-23 06:29:38,0  0  733  23034  72
2025-11-23 06:29:43,0  0  733  23034  72
2025-11-23 06:29:48,0  0  733  23034  72
2025-11-23 06:29:53,0  0  733  23034  72
2025-11-23 06:29:58,0  0  733  23034  72
2025-11-23 06:30:03,0  0  733  23034  72
2025-11-23 06:30:08,0  0  733  23034  72
2025-11-23 06:30:13,0  0  733  23034  72
2025-11-23 06:30:18,0  0  733  23034  72
2025-11-23 06:30:23,0  0  733  23034  72
2025-11-23 06:30:28,0  0  733  23034  72
2025-11-23 06:30:33,0  0  733  23034  72
2025-11-23 06:30:38,0  0  733  23034  72
2025-11-23 06:30:43,0  0  733  23034  72
2025-11-23 06:30:48,0  0  733  23034  72
2025-11-23 06:30:53,0  0  733  23034  72
2025-11-23 06:30:58,0  0  733  23034  72
2025-11-23 06:31:03,0  0  733  23034  72
2025-11-23 06:31:08,0  0  733  23034  72
2025-11-23 06:31:13,0  0  733  23034  72
2025-11-23 06:31:18,0  0  733  23034  72
2025-11-23 06:31:23,0  0  733  23034  72
2025-11-23 06:31:28,0  0  733  23034  72
2025-11-23 06:31:33,0  0  733  23034  72
2025-11-23 06:31:38,0  0  733  23034  72
2025-11-23 06:31:43,0  0  733  23034  72
2025-11-23 06:31:48,0  0  733  23034  72
2025-11-23 06:31:53,0  0  733  23034  72
2025-11-23 06:31:58,0  0  733  23034  72
2025-11-23 06:32:03,0  0  733  23034  72
2025-11-23 06:32:08,0  0  733  23034  72
2025-11-23 06:32:13,0  0  733  23034  72
2025-11-23 06:32:18,0  0  733  23034  72
2025-11-23 06:32:23,0  0  733  23034  72
2025-11-23 06:32:28,0  0  733  23034  72
2025-11-23 06:32:33,0  0  733  23034  72
2025-11-23 06:32:38,0  0  733  23034  72
2025-11-23 06:32:43,0  0  733  23034  72
2025-11-23 06:32:48,0  0  733  23034  72
2025-11-23 06:32:54,0  0  733  23034  72
2025-11-23 06:32:59,0  0  733  23034  72
2025-11-23 06:33:04,0  0  733  23034  72
2025-11-23 06:33:09,0  0  733  23034  72
2025-11-23 06:33:14,0  0  733  23034  72
2025-11-23 06:33:19,0  0  733  23034  72
2025-11-23 06:33:24,0  0  733  23034  72
2025-11-23 06:33:29,0  0  733  23034  72
2025-11-23 06:33:34,0  0  733  23034  72
2025-11-23 06:33:39,0  0  733  23034  72
2025-11-23 06:33:44,0  0  733  23034  72
2025-11-23 06:33:49,0  0  733  23034  72
2025-11-23 06:33:54,0  0  733  23034  72
2025-11-23 06:33:59,0  0  733  23034  72
2025-11-23 06:34:04,0  0  733  23034  72
2025-11-23 06:34:09,0  0  733  23034  72
2025-11-23 06:34:14,0  0  733  23034  72
2025-11-23 06:34:19,0  0  733  23034  72
2025-11-23 06:34:24,0  0  733  23034  72
2025-11-23 06:34:29,0  0  733  23034  72
2025-11-23 06:34:34,0  0  733  23034  72
2025-11-23 06:34:39,0  0  733  23034  72
2025-11-23 06:34:44,0  0  733  23034  72
2025-11-23 06:34:49,0  0  733  23034  72
2025-11-23 06:34:54,0  0  733  23034  72
2025-11-23 06:34:59,0  0  733  23034  72
2025-11-23 06:35:04,0  0  733  23034  72
2025-11-23 06:35:09,0  0  733  23034  72
2025-11-23 06:35:14,0  0  733  23034  72
2025-11-23 06:35:19,0  0  733  23034  72
2025-11-23 06:35:24,0  0  733  23034  72
2025-11-23 06:35:29,0  0  733  23034  72
2025-11-23 06:35:34,0  0  733  23034  72
2025-11-23 06:35:39,0  0  733  23034  72
2025-11-23 06:35:44,0  0  733  23034  72
2025-11-23 06:35:49,0  0  733  23034  72
2025-11-23 06:35:54,0  0  733  23034  72
2025-11-23 06:35:59,0  0  733  23034  72
2025-11-23 06:36:04,0  0  733  23034  72
2025-11-23 06:36:09,0  0  733  23034  72
2025-11-23 06:36:14,0  0  733  23034  72
2025-11-23 06:36:19,0  0  733  23034  72
2025-11-23 06:36:24,0  0  733  23034  72
2025-11-23 06:36:29,0  0  733  23034  72
2025-11-23 06:36:35,0  0  733  23034  72
2025-11-23 06:36:40,0  0  733  23034  72
2025-11-23 06:36:45,0  0  733  23034  72
2025-11-23 06:36:50,0  0  733  23034  72
2025-11-23 06:36:55,0  0  733  23034  72
2025-11-23 06:37:00,0  0  733  23034  72
2025-11-23 06:37:05,0  0  733  23034  72
2025-11-23 06:37:10,0  0  733  23034  72
2025-11-23 06:37:15,0  0  733  23034  72
2025-11-23 06:37:20,0  0  733  23034  72
2025-11-23 06:37:25,0  0  733  23034  72
2025-11-23 06:37:30,0  0  733  23034  72
2025-11-23 06:37:35,0  0  733  23034  72
2025-11-23 06:37:40,0  0  733  23034  72
2025-11-23 06:37:45,0  0  733  23034  72
2025-11-23 06:37:50,0  0  733  23034  72
2025-11-23 06:37:55,0  0  733  23034  72
2025-11-23 06:38:00,0  0  733  23034  72
2025-11-23 06:38:05,0  0  733  23034  72
2025-11-23 06:38:10,0  0  733  23034  72
2025-11-23 06:38:15,0  0  733  23034  72
2025-11-23 06:38:20,0  0  733  23034  72
2025-11-23 06:38:25,0  0  733  23034  72
2025-11-23 06:38:30,0  0  733  23034  72
2025-11-23 06:38:35,0  0  733  23034  72
2025-11-23 06:38:40,0  0  733  23034  72
2025-11-23 06:38:45,0  0  733  23034  72
2025-11-23 06:38:50,0  0  733  23034  72
2025-11-23 06:38:55,0  0  733  23034  72
2025-11-23 06:39:00,0  0  733  23034  72
2025-11-23 06:39:05,0  0  733  23034  72
2025-11-23 06:39:10,0  0  733  23034  72
2025-11-23 06:39:15,0  0  733  23034  72
2025-11-23 06:39:20,0  0  733  23034  72
2025-11-23 06:39:25,0  0  733  23034  72
2025-11-23 06:39:30,0  0  733  23034  72
2025-11-23 06:39:35,0  0  733  23034  72
2025-11-23 06:39:40,0  0  733  23034  72
2025-11-23 06:39:45,0  0  733  23034  72
2025-11-23 06:39:50,0  0  733  23034  72
2025-11-23 06:39:55,0  0  733  23034  72
2025-11-23 06:40:00,0  0  733  23034  72
2025-11-23 06:40:05,0  0  733  23034  72
2025-11-23 06:40:10,0  0  733  23034  72
2025-11-23 06:40:16,0  0  733  23034  72
2025-11-23 06:40:21,0  0  733  23034  72
